,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,2.9029327807921854,0.1547226314432575,1.0269222121038681,1.336705946674985,0.7306657454883292,-1.8726962245384675,2.446026730139608,0.6102678625708569,2.0913647576501933,-0.21581340005883096,0.07690471027118562,-1.4207286306018072,-1.6580082309123083,-2.523987948387174,-0.18011517533653396,-0.01695128160185941,0.7377493336313167,-0.40800230159382456,2.680446244307808,0.5934575875985678,0.7589827857383046,1.9728580034507617,-0.7277154079938211,-0.8882913339104346,-1.7433670292474237,0.04307098469850249,1.4628213628091522,1.294504597888405,-1.668123861832979,-1.8660276790827717,-1.4214200240087227,0.8313908117500698,-0.601261015561386,1.8430180845476938,1.5114903722629853,1.718027070407087,-0.8745457454889921,0.8698936047806213,-1.728622932079259,1.8595639459432964,0.08050260428574763,0.3555198560551699,1.5063262861829165,1.1304976042682595,-1.7735165142672389,0.8424762798160945,1.417317459050822,1.9691260521408815,1.2269990553610957,2.5793310699528447
1,-0.2695474649363903,4.439277164896546,2.8375222429420637,-1.202451387851413,1.5012363983582768,1.841356241011612,-3.3012354241980995,-2.778326995006511,1.5394446206513097,3.0533099996611837,3.6160610068582515,-0.8179141983704524,-3.5869973655708884,2.4392913799843083,4.088547573933734,2.0250509273472588,-2.152306311125398,-2.8790943887614087,1.4088668697505553,0.2794617676732069,4.6460694459320155,6.3634877671308105,2.629023115524729,0.5352608533087713,-0.1470635636980758,5.147451668087673,-3.124333241337974,7.093602227304572,5.09587752507925,-1.4440343951896533,-0.06904571992445,-2.4750410924073494,-2.051493426814798,1.4820679767181208,1.4627220716742455,-4.355655420157324,0.12664496110383822,0.1932706794736488,-0.4652261601454219,3.0091772632559763,-5.335125211126829,5.925091088578461,-1.2552973011942616,2.7890483554278345,4.235888122435329,2.8189276627954736,-1.7295402500486836,-2.644172889813232,1.2548630478930871,-0.6559234559563033
2,-2.442372719511947,0.5886858623798121,0.24456670816968198,4.26258723835551,1.4144823036334893,4.857493065104566,3.6597299720524736,-3.180095687558424,-3.036517891773117,0.1716795977241945,1.292114181471314,1.574801014877709,3.3630382842266107,0.4713440476750492,2.9632284499236503,-1.4075811840448373,-0.40288833455848233,1.6000048240399083,-3.1418580016122815,1.5261284840400475,-0.25475356697751134,3.903098411968349,0.14215969375844276,0.22392862335494926,1.749226557880914,-3.516273551384843,2.335919737099616,3.606479626642481,0.5575937018102372,1.5192431359386813,0.41615048192532034,2.115271811750823,-0.888025168938189,-0.3084219054498719,0.817482786007119,1.94719986541067,2.817581934665857,-1.3185493136620159,-2.688116925790933,4.405229246161865,-0.9301872291883079,-1.5436909063900832,-0.9275298792902459,-1.9652079557717153,0.04355448805320466,1.4461216301949276,2.5763971755684243,3.3852149123455915,-1.3390333124244622,0.1912381523274257
3,-2.366218866545885,2.7722527559943884,1.3846225024705356,1.0676403146026563,1.592370663169301,-0.7664590958681641,-0.45266005293324957,-0.45899935320303037,0.29769635198483774,0.7521425864601499,0.1584176332272613,2.4850034059530106,1.148299784471851,-0.02296493460405271,0.027151185326629714,-0.09264734836654842,2.182049705543776,-0.08359966949950996,-1.1793785961587653,1.147279013196185,1.228646523952336,-0.2754029481491284,-1.9521857403390248,1.2967974403476068,0.09543859628582038,0.4097133063268851,-2.932109907414266,1.934727019506801,-0.9308262078031463,-1.0850125401079156,1.793139558062106,-0.019217667072007186,0.11670460711239755,2.023795823375384,1.0346464704148812,0.14929268037784174,1.1860654694045665,-0.49184726254665223,-0.0015493083036513067,-0.9559736320618474,1.1213301575585675,2.139305575619153,-0.08589821814078323,-0.6610449012181137,0.8709223982036584,-0.5678252081166222,1.364428736906415,-0.8308683844869339,0.7542369222880058,0.2542327712291267
4,4.356907807719943,-1.5510194388560155,0.4770045409582479,1.8634506454894575,1.0360195950850706,1.4965721472689641,0.9505744110483888,-3.8550292598984406,-3.0551979702995142,3.6028545265004825,3.716797108204237,4.424304097743022,-0.34360100629666174,1.7306070062494587,3.1060250085380066,0.7938445723158619,1.6714885018501844,2.7475269841737995,-0.5387134654151342,4.352393463078684,2.3506433611060027,-1.3021721733132674,4.387133651193893,-0.9938310965314379,2.7819374849282483,-1.8236293827491323,-0.3769197605855852,-0.9148392996544584,-3.809974053414534,2.9766200872480435,-1.9214492889339996,-1.7079088001612188,0.45038008564349574,-3.8727766226912457,1.5154367508701534,2.681201056968809,-0.956746203453975,-1.611065696391665,2.5807018784803057,-0.04106917643012831,2.615295267646028,-0.4658749207603161,2.1663393515199263,0.7465685236081234,-1.0721366310812663,0.22747237493499517,2.5340817595955634,1.0176584822766543,3.562642940190711,-1.5903689589203143
5,-2.5011488973378464,2.930336251573756,1.463578494046376,1.1285208791864247,1.6831731775315055,-0.8101652596843775,-0.4784723037542113,-0.48517309297697747,0.31467203352802586,0.7950323731091596,0.16745115773826616,2.626706944380473,1.213779832605932,-0.02427447505995399,0.02869944036083477,-0.09793042244926813,2.3064777701329175,-0.08836681346038622,-1.2466308662445738,1.2127008534013157,1.2987082226621136,-0.29110738225678284,-2.0635061620378368,1.3707453413769246,0.10088083703440641,0.4330765842637478,-3.0993090138394233,2.045051884212646,-0.9839051561018669,-1.1468837294202276,1.8953906131966585,-0.020313525298156575,0.12335950977329455,2.1391997011085127,1.093645611232174,0.15780586833572763,1.2536990482635066,-0.5198941043746179,-0.0016376552524788896,-1.010486573968487,1.1852723037507318,2.2612962212321994,-0.09079643334081197,-0.698739980966349,0.9205854229003427,-0.6002045766944192,1.4422332097246744,-0.8782473899914162,0.7972461352511815,0.2687300082071867
6,2.432567335227395,-0.21230468734463528,-1.0936992871378417,0.4435827801404143,-0.8159349299401707,2.5846526270666357,-4.277853900466419,3.4404550319353047,0.7806980811281936,3.441313232284244,-0.27068790684431354,2.1624614814313987,-0.3655050438132647,-1.6730987926823386,-1.8232438254286176,1.6644761910643942,-0.8022425572885674,1.3963603179688429,2.131604788448927,-0.16789591001311968,3.3471754571144836,0.4302513236121632,1.2736165420119456,-1.435783663619693,1.5075404140864561,-3.8371679648034056,-0.20843631291420003,1.189156814759279,-2.0855864233124004,0.4652010260027413,1.5057221140021473,3.5709096171825823,-1.9886108516735652,1.0903999846988977,0.21990892027560546,2.1047851536832654,4.493292789302667,1.5227115080703097,-0.51210267730454,-2.0315358427487946,1.6302507194278384,-2.8512666134433426,1.026481407408022,3.06942446337794,-0.03308857450545415,2.33515542635808,-0.027340924246494095,1.5416209068606144,-2.175636772761807,1.6417100210916966
7,1.6551163449593267,-0.14445189370379183,-0.7441518844710573,0.30181327321172197,-0.5551612978643315,1.7585950231055598,-2.9106474503194404,2.3408821104314352,0.5311861817107179,2.341466029077475,-0.18417577697143894,1.47133659629097,-0.24868926069167221,-1.138374719744971,-1.240533247574412,1.1325079103591575,-0.5458450214148559,0.9500821425388382,1.4503417337163182,-0.11423620669828542,2.2774147824356183,0.2927425637261177,0.8665674020067753,-0.9769057468908218,1.0257289670495393,-2.6108051871488054,-0.14181985566911348,0.809101089341016,-1.419030884802591,0.31652230574616763,1.0244917975184014,2.4296432777754355,-1.3530488043245577,0.741907042441578,0.1496258060689965,1.432093681453323,3.057231851535786,1.0360513639920443,-0.3484341416698925,-1.3822549246678644,1.1092209342087893,-1.9399989087273322,0.6984169073531745,2.088433288314273,-0.02251343249672556,1.5888373810727132,-0.018602737096458006,1.0489172997291367,-1.480301051134526,1.1170178314255714
8,1.2138374892110004,-0.001314939422594033,1.4334859740220296,2.988694810918928,0.7122747584156189,-1.311600369369021,1.1765081373412771,2.1221097177602473,5.986369963771468,-1.640601670685307,4.708311339033448,-2.7818768867043033,2.381401261603631,1.0279659789575437,3.9749230761424554,1.5885480227913595,0.18729823935982573,0.7012619210865347,2.5896022381690416,1.1139254392676448,1.1551879609547777,0.09041001018133432,2.3457739796110983,-0.9487740900130145,0.5499424618515159,0.38372981691013003,1.118176721708039,-1.5117829775468616,2.862012981939823,1.810863393290163,2.451910288322158,-4.366329584524015,-1.7847490838213442,-3.677404523195978,5.469645057101079,-3.498283927722283,3.2460596913756343,-2.964964370042835,0.12247455209106203,0.43204002279746206,2.0361886418663104,0.0013583784000319155,3.5712350770658543,0.42802804649671433,3.836040153272432,1.015237385948524,-1.054742469190058,1.7222516429989858,-1.7276588959142676,2.232287741148711
9,-0.15396943736728044,0.49627645897288253,2.0606338407585376,2.519443968606287,0.9665909872430124,0.8143285762261503,0.17077137165099404,0.7558873354771933,2.896560191174015,-1.0853237156094602,3.693268122465216,1.4147905690189735,-1.5930967352143635,-0.024696437659933086,-2.480744024972795,-1.7031895060798188,-0.5707557540305005,-5.116161426160819,-2.1097901007940423,-1.376943060263974,2.312873585505565,0.1763286427321963,0.4562127232975066,-1.6527038522487736,-0.8726869058533103,-0.10784340093316513,0.07269439024883606,-1.280486704052244,3.643049504207146,2.6705638651593704,1.6308972063351224,0.5844827860424986,1.4135032034209796,0.3795757485692591,0.3592381022927546,-2.1010772230332653,0.008168182162996506,3.3909050063294752,-0.4791845271812502,-1.7370113039341062,2.964585744931749,-0.6318288028904914,-0.6107127998882103,-0.9477294156928551,-1.7860104022992347,3.0334573604912465,2.3345404644889927,-2.463612567883115,0.49649920503610395,0.32370706136696153
