,alternative_id,alpha,optimal_grade,fun_val
73,6.0,0.7,2.3707312070558153,0.07587950144058576
74,6.0,0.8,2.3268054198638994,0.05545321096173068
75,6.0,0.9,2.282879632671984,0.03116797092201669
76,6.0,1.0,2.238953845480068,0.003023781321443783
77,7.0,0.0,2.6209665827657256,0.1573820110523711
78,7.0,0.1,2.573587313304368,0.1621334646336816
79,7.0,0.2,2.5262080438430106,0.16239532786560817
80,7.0,0.3,2.4788287743816526,0.1581676007481509
81,7.0,0.4,2.4314495049202947,0.14945028328130966
82,7.0,0.5,2.3840702354589367,0.13624337546508447
83,7.0,0.6,2.3366909659975788,0.1185468772994754
84,7.0,0.7,2.2893116965362212,0.09636078878448248
85,7.0,0.8,2.2419324270748633,0.06968510992010554
86,7.0,0.9,2.1945531576135053,0.03851984070634474
87,7.0,1.0,2.1471738881521474,0.002864981143200029
88,8.0,0.0,3.04945292032998,0.07581188311665399
89,8.0,0.1,3.0280764750623197,0.07550895309740181
90,8.0,0.2,3.0067000300848474,0.07429211831380197
91,8.0,0.3,2.9853235854513676,0.07216137876585445
92,8.0,0.4,2.963947140887928,0.06911673445355924
93,8.0,0.5,2.9425706963244878,0.06515818537691638
94,8.0,0.6,2.921194251761047,0.06028573153592584
95,8.0,0.7,2.8998178071976066,0.05449937293058764
96,8.0,0.8,2.8784413626341667,0.047799109560901734
97,8.0,0.9,2.8570649180707264,0.04018494142686818
98,8.0,1.0,2.835688473507286,0.03165686852848694
99,9.0,0.0,2.233897455168637,0.2536198174512114
100,9.0,0.1,2.189495159491054,0.2464228209146789
101,9.0,0.2,2.1450928638134705,0.23528269665526738
102,9.0,0.3,2.100690568135888,0.22019944467297695
103,9.0,0.4,2.056288272458305,0.2011730649678074
104,9.0,0.5,2.0118859767807225,0.1782035575397589
105,9.0,0.6,1.9674836811031393,0.15129092238883143
106,9.0,0.7,1.9230813854255562,0.12043515951502497
107,9.0,0.8,1.8786790897479735,0.08563626891833943
108,9.0,0.9,1.8342767940703906,0.046894250598774986
109,9.0,1.0,1.7898744983928074,0.004209104556331527
110,10.0,0.0,4.340441721402143,0.009442423992925424
111,10.0,0.1,4.331087867782693,0.009307957244118955
112,10.0,0.2,4.321734004265367,0.008998501068704246
113,10.0,0.3,4.312380143763242,0.008514055466681726
114,10.0,0.4,4.303026268174014,0.007854620438050994
115,10.0,0.5,4.293672417896444,0.007020195982812791
116,10.0,0.6,4.284318551028526,0.006010782100966395
117,10.0,0.7,4.274964690208433,0.004826378792512199
118,10.0,0.8,4.2656108262598895,0.0034669860574500543
119,10.0,0.9,4.256256970291665,0.0019326038957800892
120,10.0,1.0,4.246903109375747,0.0002232323075021456
121,11.0,0.0,3.442921409170782,0.039609610438700156
122,11.0,0.1,3.436172911659527,0.03649743041581382
123,11.0,0.2,3.4294244231985838,0.03329416592112763
124,11.0,0.3,3.4226759166370178,0.02999981695464158
125,11.0,0.4,3.4159274191257634,0.026614383516355682
126,11.0,0.5,3.4091789216145085,0.023137865606269944
127,11.0,0.6,3.402430424103254,0.01957026322438436
128,11.0,0.7,3.395681917667389,0.015911576370698958
129,11.0,0.8,3.388933429080745,0.012161805045213633
130,11.0,0.9,3.38218493156949,0.008320949247928502
131,11.0,1.0,3.3754364252090454,0.0043890089788434835
132,12.0,0.0,2.208713991459421,0.21915986526370038
133,12.0,0.1,2.166211205736082,0.21393784867818655
134,12.0,0.2,2.123708420012743,0.20510285850418444
135,12.0,0.3,2.081205634289404,0.1926548947416942
136,12.0,0.4,2.0387028485660643,0.17659395739071587
137,12.0,0.5,1.9962000628427252,0.15692004645124935
138,12.0,0.6,1.9536972771193861,0.1336331619232946
139,12.0,0.7,1.911194491396047,0.10673330380685174
140,12.0,0.8,1.868691705672708,0.07622047210192068
141,12.0,0.9,1.8261889199493688,0.04209466680850146
142,12.0,1.0,1.7836861342260297,0.0043558879265941045
143,13.0,0.0,3.4373091640867983,0.01376019880974731
144,13.0,0.1,3.4310105118640943,0.012996323500333189
145,13.0,0.2,3.4247118595944626,0.012153102015780888
146,13.0,0.3,3.4184131982686106,0.011230534356090893
147,13.0,0.4,3.4121145487734275,0.010228620521261987
148,13.0,0.5,3.4058158874945033,0.009147360511295478
149,13.0,0.6,3.3995172351544785,0.007986754326190282
150,13.0,0.7,3.3932185827675254,0.006746801965946899
151,13.0,0.8,3.3869199094232894,0.005427503430566256
152,13.0,0.9,3.3806212899181443,0.004028858720045561
153,13.0,1.0,3.37432260763501,0.0025508678343879963
154,14.0,0.0,2.4114909446811152,0.3471014120872001
155,14.0,0.1,2.3481047187632313,0.34899302621667616
156,14.0,0.2,2.2847184928453474,0.34284901307392635
157,14.0,0.3,2.221332266927464,0.32866937265895046
158,14.0,0.4,2.15794604100958,0.30645410497174863
159,14.0,0.5,2.0945598150916966,0.27620321001232084
160,14.0,0.6,2.0311735891738127,0.23791668778066705
161,14.0,0.7,1.9677873632559293,0.19159453827678724
162,14.0,0.8,1.9044011373380454,0.13723676150068145
163,14.0,0.9,1.8410149114201617,0.0748433574523497
164,14.0,1.0,1.777628685502278,0.004414326131791989
165,15.0,0.0,3.4881811810758885,0.4342644417019933
166,15.0,0.1,3.5169874523467843,0.40247871548009045
167,15.0,0.2,3.5457936904697673,0.36903338890681486
168,15.0,0.3,3.57459993129447,0.33392846198216797
169,15.0,0.4,3.6034061908721924,0.29716393470614966
170,15.0,0.5,3.632212449850235,0.2587398070787597
171,15.0,0.6,3.6610186993444565,0.21865607909999796
172,15.0,0.7,3.6898249390329227,0.1769127507698646
173,15.0,0.8,3.7186312079429626,0.13350982208835965
174,15.0,0.9,3.747437452426995,0.08844729305548288
175,15.0,1.0,3.776243702189496,0.041725163671234564
176,16.0,0.0,3.5721234381198883,0.31137913880736795
177,16.0,0.1,3.5933790996177426,0.2855619689648348
178,16.0,0.2,3.6146347717541074,0.2588411923273595
179,16.0,0.3,3.635890454053879,0.23121680889494223
180,16.0,0.4,3.657146136036917,0.20268881866758406
181,16.0,0.5,3.6784018128454576,0.173257221645285
182,16.0,0.6,3.699657484704679,0.14292201782804487
183,16.0,0.7,3.720913137504022,0.11168320721586356
184,16.0,0.8,3.742168813943863,0.07954078980874058
185,16.0,0.9,3.763424491069139,0.04649476560667648
186,16.0,1.0,3.7846801721415657,0.012545134609671384
187,17.0,0.0,3.4881811810758885,0.4342644417019933
188,17.0,0.1,3.5169874523467843,0.40247871548009045
189,17.0,0.2,3.5457936904697673,0.36903338890681486
190,17.0,0.3,3.57459993129447,0.33392846198216797
191,17.0,0.4,3.6034061908721924,0.29716393470614966
192,17.0,0.5,3.632212449850235,0.2587398070787597
193,17.0,0.6,3.6610186993444565,0.21865607909999796
194,17.0,0.7,3.6898249390329227,0.1769127507698646
195,17.0,0.8,3.7186312079429626,0.13350982208835965
196,17.0,0.9,3.747437452426995,0.08844729305548288
197,17.0,1.0,3.776243702189496,0.041725163671234564
198,18.0,0.0,3.939048355331734,0.0992033840393948
199,18.0,0.1,3.9326788728448023,0.09019288906526936
200,18.0,0.2,3.9263093580540596,0.08110125308063534
201,18.0,0.3,3.919939875602722,0.07192847608549417
202,18.0,0.4,3.913570355301983,0.06267455807984454
203,18.0,0.5,3.907200856614126,0.05333949906368739
204,18.0,0.6,3.9008313633563465,0.04392329903702237
205,18.0,0.7,3.894461853719678,0.03442595799984969
206,18.0,0.8,3.8880923825050173,0.024847475952169108
207,18.0,0.9,3.881722872856487,0.015187852893980405
208,18.0,1.0,3.875353379871584,0.00544708882528414
209,19.0,0.0,3.795849929734505,0.3170251020471183
210,19.0,0.1,3.8602172455960937,0.32334765969864926
211,19.0,0.2,3.9245845566519177,0.321383915984981
212,19.0,0.3,3.9889518674257247,0.31113387090611344
213,19.0,0.4,4.053319178918892,0.2925975244620467
214,19.0,0.5,4.11768647217678,0.26577487665278077
215,19.0,0.6,4.182053783318677,0.2306659274783156
216,19.0,0.7,4.246421110802966,0.18727067693865132
217,19.0,0.8,4.310788417687926,0.13558912503378767
218,19.0,0.9,4.375155725052458,0.07562127176372488
219,19.0,1.0,4.439523031294906,0.007367117128462907
220,20.0,0.0,3.4899746477603912,0.5500702525943685
221,20.0,0.1,3.511263072490692,0.5034533473517849
222,20.0,0.2,3.5325514768531603,0.4559300483331967
223,20.0,0.3,3.553839932726026,0.40750035553860503
224,20.0,0.4,3.575128346681595,0.3581642689680076
225,20.0,0.5,3.596416771411895,0.3079217886214063
226,20.0,0.6,3.6177051961421958,0.25677291449880074
227,20.0,0.7,3.6389936110414807,0.20471764660019018
228,20.0,0.8,3.6602820357638293,0.15175598492557563
229,20.0,0.9,3.681570455348657,0.09788792947495646
230,20.0,1.0,3.702858865261078,0.043113480248332545
231,21.0,0.0,4.0985719138676595,0.03951943986160397
232,21.0,0.1,4.093963932596012,0.03608727144666916
233,21.0,0.2,4.089355970665558,0.03261263600307405
234,21.0,0.3,4.084747972977112,0.029095533530817473
235,21.0,0.4,4.080139978045685,0.025535964029900545
236,21.0,0.5,4.075532007681085,0.021933927500323
237,21.0,0.6,4.070924012650959,0.01828942394208465
238,21.0,0.7,4.066316028557914,0.014602453355185665
239,21.0,0.8,4.061708050193493,0.010873015739625983
240,21.0,0.9,4.057100063296222,0.007101111095405607
241,21.0,1.0,4.052492087804694,0.0032867394225246024
242,22.0,0.0,2.2640583547352975,0.2661622487482545
243,22.0,0.1,2.2164834325719625,0.2603498826434441
244,22.0,0.2,2.168908510408627,0.25001077010093875
245,22.0,0.3,2.121333588245292,0.23514491112073865
246,22.0,0.4,2.0737586660819565,0.21575230570284373
247,22.0,0.5,2.026183743918622,0.19183295384725407
248,22.0,0.6,1.9786088217552866,0.1633868555539696
249,22.0,0.7,1.9310338995919514,0.13041401082299034
250,22.0,0.8,1.8834589774286163,0.09291441965431627
251,22.0,0.9,1.8358840552652813,0.05088808204794744
252,22.0,1.0,1.7883091331019463,0.004334998003883813
253,23.0,0.0,2.955637987489395,0.22000474405611806
254,23.0,0.1,2.913274264300333,0.21460252856356427
255,23.0,0.2,2.870910541111271,0.20561094298613156
256,23.0,0.3,2.8285468179222093,0.19302998732381998
257,23.0,0.4,2.7861830947331474,0.1768596615766295
258,23.0,0.5,2.7438193715440855,0.15709996574456003
259,23.0,0.6,2.7014556483550236,0.13375089982761174
260,23.0,0.7,2.6590919251659617,0.10681246382578452
261,23.0,0.8,2.6167282019769003,0.07628465773907836
262,23.0,0.9,2.574364478787838,0.04216748156749332
263,23.0,1.0,2.532000755598776,0.004460935311029372
264,24.0,0.0,2.999175038432802,0.21410766397545145
265,24.0,0.1,2.958969995871923,0.20785157375432955
266,24.0,0.2,2.918764953311042,0.19836259263856332
267,24.0,0.3,2.8785599107501625,0.18564072062815268
268,24.0,0.4,2.838354868189282,0.16968595772309775
269,24.0,0.5,2.7981498256284016,0.1504983039233984
270,24.0,0.6,2.757944783067522,0.1280777592290548
271,24.0,0.7,2.7177397405066426,0.10242432364006675
272,24.0,0.8,2.6775346979457617,0.07353799715643439
273,24.0,0.9,2.6373296553848817,0.04141877977815769
274,24.0,1.0,2.5971246128240013,0.006066671505236626
275,25.0,0.0,2.7020334123629905,0.1777963352393824
276,25.0,0.1,2.656943074856739,0.17853214892245023
277,25.0,0.2,2.611852737350488,0.1752016855326627
278,25.0,0.3,2.5667623998442366,0.1678049450700199
279,25.0,0.4,2.521672062337985,0.15634192753452178
280,25.0,0.5,2.476581724831734,0.14081263292616839
281,25.0,0.6,2.431491387325483,0.12121706124495969
282,25.0,0.7,2.3864010498192316,0.09755521249089567
283,25.0,0.8,2.34131071231298,0.06982708666397636
284,25.0,0.9,2.2962203748067287,0.03803268376420175
285,25.0,1.0,2.2511300373004777,0.002172003791571845
286,26.0,0.0,2.7171097041007926,0.157334908045474
287,26.0,0.1,2.676484633924817,0.15667601723366564
288,26.0,0.2,2.6358595637488413,0.1527163337682514
289,26.0,0.3,2.5952344935728657,0.14545585764923122
290,26.0,0.4,2.55460942339689,0.13489458887660521
291,26.0,0.5,2.5139843532209145,0.1210325274503733
292,26.0,0.6,2.473359283044939,0.10386967337053551
293,26.0,0.7,2.4327342128689633,0.08340602663709187
294,26.0,0.8,2.3921091426929877,0.05964158725004228
295,26.0,0.9,2.351484072517012,0.03257635520938685
296,26.0,1.0,2.3108590023410365,0.0022103305151255394
297,27.0,0.0,4.0985719138676595,0.03951943986160397
298,27.0,0.1,4.093963932596012,0.03608727144666916
299,27.0,0.2,4.089355970665558,0.03261263600307405
300,27.0,0.3,4.084747972977112,0.029095533530817473
301,27.0,0.4,4.080139978045685,0.025535964029900545
302,27.0,0.5,4.075532007681085,0.021933927500323
303,27.0,0.6,4.070924012650959,0.01828942394208465
304,27.0,0.7,4.066316028557914,0.014602453355185665
305,27.0,0.8,4.061708050193493,0.010873015739625983
306,27.0,0.9,4.057100063296222,0.007101111095405607
307,27.0,1.0,4.052492087804694,0.0032867394225246024
308,28.0,0.0,2.434774095210403,0.40935080200476354
309,28.0,0.1,2.3741016438464237,0.40194802310687716
310,28.0,0.2,2.313429192482445,0.3871829514999618
311,28.0,0.3,2.2527567411184655,0.3650555871840177
312,28.0,0.4,2.192084289754486,0.3355659301590446
313,28.0,0.5,2.131411838390507,0.2987139804250427
314,28.0,0.6,2.0707393870265283,0.2544997379820121
315,28.0,0.7,2.0100669356625493,0.2029232028299527
316,28.0,0.8,1.9493944842985695,0.14398437496886432
317,28.0,0.9,1.8887220329345906,0.07768325439874717
318,28.0,1.0,1.8280495815706113,0.004019841119601224
319,29.0,0.0,4.055677589908543,0.013070816901123248
320,29.0,0.1,4.055240179726031,0.011794506025523803
321,29.0,0.2,4.054802761157962,0.010517812484601574
322,29.0,0.3,4.054365339739588,0.009240736278356757
323,29.0,0.4,4.053927915472132,0.007963277406789456
324,29.0,0.5,4.053490505304696,0.006685435869899758
325,29.0,0.6,4.053053075455136,0.005407211667687484
326,29.0,0.7,4.052615668134337,0.004128604800152625
327,29.0,0.8,4.052178243855474,0.0028496152672953267
328,29.0,0.9,4.051740822414695,0.0015702430691155586
329,29.0,1.0,4.05130341510571,0.0002904882056130089
330,30.0,0.0,3.0816836658893068,0.29120039022979677
331,30.0,0.1,3.013864375027706,0.30396628000708736
332,30.0,0.2,2.9460450844971726,0.30753325740534
333,30.0,0.3,2.8782257938084683,0.30190132242455475
334,30.0,0.4,2.810406503119765,0.28707047506473177
335,30.0,0.5,2.742587212431061,0.26304071532587103
336,30.0,0.6,2.6747679217423572,0.22981204320797233
337,30.0,0.7,2.6069486310536534,0.18738445871103587
338,30.0,0.8,2.5391293403649495,0.13575796183506159
339,30.0,0.9,2.4713100496762457,0.07493255258004951
340,30.0,1.0,2.403490758987542,0.004908230945999613
341,31.0,0.0,3.4114211173141875,0.28841170209307176
342,31.0,0.1,3.4316197516889853,0.2659368021733666
343,31.0,0.2,3.45181839264591,0.2426459321062478
344,31.0,0.3,3.4720170384050686,0.21853909189171505
345,31.0,0.4,3.4922156929969788,0.1936162815297688
346,31.0,0.5,3.512414325121152,0.16787750102040802
347,31.0,0.6,3.5326129481115895,0.1413227503636335
348,31.0,0.7,3.552811622619629,0.11395202955944615
349,31.0,0.8,3.5730102456100665,0.0857653386078433
350,31.0,0.9,3.593208889713817,0.056762677508827464
351,31.0,1.0,3.613407532770876,0.02694404626239775
352,32.0,0.0,3.59835015683137,0.43199572257065905
353,32.0,0.1,3.6427868703111517,0.4097647372337812
354,32.0,0.2,3.687223593700284,0.3835845069137469
355,32.0,0.3,3.7316603268061606,0.35345503161055597
356,32.0,0.4,3.776097046183186,0.31937631132420913
357,32.0,0.5,3.8205337611342576,0.28134834605470604
358,32.0,0.6,3.864970493660745,0.23937113580204608
359,32.0,0.7,3.909407209273973,0.1934446805662304
360,32.0,0.8,3.9538439466402644,0.14356898034725754
361,32.0,0.9,3.998280677925207,0.08974403514512876
362,32.0,1.0,4.042717394283364,0.03196984495984386
363,33.0,0.0,2.2596915425082233,0.25534892952224375
364,33.0,0.1,2.2125533015675956,0.2502456602011978
365,33.0,0.2,2.1654150606269678,0.24069836336219846
366,33.0,0.3,2.11827681968634,0.2267070390052458
367,33.0,0.4,2.071138578745712,0.20827168713033978
368,33.0,0.5,2.0240003378050844,0.18539230773748047
369,33.0,0.6,1.976862096864457,0.15806890082666783
370,33.0,0.7,1.9297238559238292,0.12630146639790185
371,33.0,0.8,1.8825856149832014,0.09009000445118245
372,33.0,0.9,1.8354473740425739,0.04943451498650981
373,33.0,1.0,1.7883091331019463,0.004334998003883813
374,34.0,0.0,4.568577603609432,0.010488725886760893
375,34.0,0.1,4.569573692586943,0.009509319246140574
376,34.0,0.2,4.570569793551073,0.008527928203068663
377,34.0,0.3,4.571565881706986,0.007544552757545215
378,34.0,0.4,4.572561984284635,0.006559192909570276
379,34.0,0.5,4.573558079636802,0.005571848659143776
380,34.0,0.6,4.574554173314693,0.004582520006265701
381,34.0,0.7,4.575550256829829,0.003591206950935948
382,34.0,0.8,4.57654635765943,0.002597909493154839
383,34.0,0.9,4.577542452987034,0.001602627632922148
384,34.0,1.0,4.578538548304874,0.0006053613702379188
385,35.0,0.0,3.2324960183258655,0.37097473122092883
386,35.0,0.1,3.246080981538303,0.3395712252753148
387,35.0,0.2,3.259665931683026,0.3077986174472409
388,35.0,0.3,3.2732508863257275,0.2756569077367077
389,35.0,0.4,3.286835815237863,0.24314609614371457
390,35.0,0.5,3.3004207782478687,0.21026618266826252
391,35.0,0.6,3.314005737215366,0.1770171673103511
392,35.0,0.7,3.327590691503813,0.14339905006998016
393,35.0,0.8,3.3411756455898285,0.10941183094714972
394,35.0,0.9,3.3547606047597576,0.07505550994186011
395,35.0,1.0,3.3683455464865677,0.04033008705411043
396,36.0,0.0,2.9336975164682864,0.2551538070617819
397,36.0,0.1,2.8793760790324163,0.25645986763570283
398,36.0,0.2,2.8250546415965454,0.2518642910794253
399,36.0,0.3,2.770733204160675,0.2413670773929495
400,36.0,0.4,2.7164117667248044,0.22496822657627524
401,36.0,0.5,2.662090329288934,0.20266773862940263
402,36.0,0.6,2.607768891853064,0.1744656135523317
403,36.0,0.7,2.553447454417193,0.14036185134506238
404,36.0,0.8,2.4991260169813225,0.10035645200759467
405,36.0,0.9,2.4448045795454525,0.05444941553992864
406,36.0,1.0,2.3904831421095816,0.0026407419420642394
407,37.0,0.0,2.5985856436333328,0.3258067938181066
408,37.0,0.1,2.5315176677996343,0.33418735399562005
409,37.0,0.2,2.4644496919659353,0.33357168740827436
410,37.0,0.3,2.397381716132237,0.3239597940560694
411,37.0,0.4,2.330313740298538,0.3053516739390052
412,37.0,0.5,2.2632457644648394,0.2777473270570818
413,37.0,0.6,2.1961777886311404,0.24114675341029926
414,37.0,0.7,2.129109812797442,0.1955499529986575
415,37.0,0.8,2.062041836963743,0.14095692582215646
416,37.0,0.9,1.9949738611300443,0.07736767188079631
417,37.0,1.0,1.9279058852963455,0.00478219117457694
418,38.0,0.0,3.081984476462053,0.3103685709435127
419,38.0,0.1,3.009794574818707,0.32667265627153413
420,38.0,0.2,2.9376046713478976,0.33255397728986036
421,38.0,0.3,2.8654147679344186,0.32801253399849134
422,38.0,0.4,2.793224864520938,0.31304832639742725
423,38.0,0.5,2.721034961107458,0.2876613544866681
424,38.0,0.6,2.648845057693978,0.2518516182662138
425,38.0,0.7,2.5766551542804983,0.20561911773606423
426,38.0,0.8,2.504465250867018,0.14896385289621955
427,38.0,0.9,2.4322753474535377,0.08188582374667977
428,38.0,1.0,2.360085444040058,0.004385030287444868
429,39.0,0.0,2.799330134297059,0.07895460258386579
430,39.0,0.1,2.7656826196164133,0.0814655106988788
431,39.0,0.2,2.7320351049357674,0.08171210832552328
432,39.0,0.3,2.6983875902551215,0.0796943954637992
433,39.0,0.4,2.6647400755744757,0.07541237211370655
434,39.0,0.5,2.63109256089383,0.06886603827524534
435,39.0,0.6,2.597445046213184,0.06005539394841558
436,39.0,0.7,2.563797531532538,0.04898043913321724
437,39.0,0.8,2.5301500168518922,0.035641173829650354
438,39.0,0.9,2.4965025021712464,0.020037598037714918
439,39.0,1.0,2.4628549874906005,0.0021697117574109182
440,40.0,0.0,3.2359150433388164,0.35277868970959103
441,40.0,0.1,3.2476460803124763,0.32288120076032073
442,40.0,0.2,3.2593771517276764,0.29270847651523385
443,40.0,0.3,3.271108210086823,0.2622605169743319
444,40.0,0.4,3.282839281239813,0.23153732213761458
445,40.0,0.5,3.2945703140986735,0.20053889200508124
446,40.0,0.6,3.3063013725452226,0.16926522657673254
447,40.0,0.7,3.3180324223564277,0.13771632585256838
448,40.0,0.8,3.3297634845244626,0.10589218983258847
449,40.0,0.9,3.341494530439377,0.07379281851679316
450,40.0,1.0,3.353225588798523,0.04141821190518216
451,41.0,0.0,2.250957918054074,0.25980875013850835
452,41.0,0.1,2.2046930395588618,0.25352532576463715
453,41.0,0.2,2.158428161063649,0.24296102342641238
454,41.0,0.3,2.112163282568436,0.22811584312383396
455,41.0,0.4,2.065898404073223,0.2089897848569019
456,41.0,0.5,2.0196335255780102,0.18558284862561625
457,41.0,0.6,1.9733686470827974,0.15789503442997702
458,41.0,0.7,1.9271037685875847,0.12592634226998412
459,41.0,0.8,1.8808388900923718,0.08967677214563764
460,41.0,0.9,1.834574011597159,0.049146324056937515
461,41.0,1.0,1.7883091331019463,0.004334998003883813
462,42.0,0.0,3.381143966246932,0.02522892047095444
463,42.0,0.1,3.3773626266223387,0.022906469143391985
464,42.0,0.2,3.373581281402777,0.020555420676803438
465,42.0,0.3,3.3697999506063754,0.01817577507118888
466,42.0,0.4,3.366018589951306,0.015767532326547935
467,42.0,0.5,3.3622372624444754,0.013330692442881134
468,42.0,0.6,3.358455913949429,0.010865255420187953
469,42.0,0.7,3.3546745689411663,0.008371221258468708
470,42.0,0.8,3.350893208201577,0.005848589957723268
471,42.0,0.9,3.347111856149314,0.003297361517951885
472,42.0,1.0,3.3433305286988304,0.0007175359391540731
473,43.0,0.0,2.2967964625652435,0.3126182334408475
474,43.0,0.1,2.24703022855468,0.30406912011336196
475,43.0,0.2,2.197263994544117,0.29056665069068793
476,43.0,0.3,2.147497760533553,0.2721108251728256
477,43.0,0.4,2.09773152652299,0.248701643559775
478,43.0,0.5,2.0479652925124263,0.2203391058515361
479,43.0,0.6,1.998199058501863,0.1870232120481089
480,43.0,0.7,1.9484328244912996,0.14875396214949335
481,43.0,0.8,1.8986665904807363,0.10553135615568947
482,43.0,0.9,1.848900356470173,0.057355394066697304
483,43.0,1.0,1.7991341224596096,0.0042260758825168445
484,44.0,0.0,3.5118106118454735,0.02791671520749536
485,44.0,0.1,3.5120693649647037,0.02527607633335724
486,44.0,0.2,3.512328118085861,0.02263530355836502
487,44.0,0.3,3.512586861848831,0.019994396882518084
488,44.0,0.4,3.5128455945316377,0.017353356305816622
489,44.0,0.5,3.513104349374771,0.014712181828261797
490,44.0,0.6,3.513363083774734,0.012070873449852257
491,44.0,0.7,3.5136218258263305,0.00942943117058885
492,44.0,0.8,3.513880599393551,0.006787854990471965
493,44.0,0.9,3.514139354228974,0.004146144909500661
494,44.0,1.0,3.51439807585475,0.001504300927673742
495,45.0,0.0,3.7551380457095176,0.2600120841479065
496,45.0,0.1,3.799939570574713,0.2528789652167259
497,45.0,0.2,3.8447411047148563,0.2417314920022336
498,45.0,0.3,3.8895426500199086,0.22656966450442984
499,45.0,0.4,3.934344146184345,0.20739348272331648
500,45.0,0.5,3.9791457112490094,0.18420294665888887
501,45.0,0.6,4.023947235642879,0.1569980563111515
502,45.0,0.7,4.068748763983583,0.12577881168010271
503,45.0,0.8,4.1135502876474135,0.09054521276574273
504,45.0,0.9,4.1583518319300685,0.05129725956807095
505,45.0,1.0,4.203153365903309,0.008034952087088099
